lat,lon,ndvi,pot_evap_mm,precip_mm,soil_moisture,temp_max_c,wind_speed,fire_count,fire_occurred,year,month
41.0,-123.25,0.5154500000000001,101.2680158019066,202.3041459784558,0.4843044127187421,4.246737252512332,0.2397978157580452,0,0,2020,1
41.25,-123.25,0.7078,97.20995090901852,217.57244570708775,0.4847271057867234,4.671574057302166,0.4935782457194926,0,0,2020,1
41.5,-123.25,0.4381,96.1071141064167,218.094854341512,0.4846486378741521,4.3552527150800415,0.8196396545710984,0,0,2020,1
41.75,-123.25,0.465,87.1550589799881,218.27928228831797,0.4855415949257471,4.908357115714807,0.6085592761601998,0,0,2020,1
38.0,-123.0,0.6206,78.48864048719406,61.15957974052933,0.3771035901961788,12.826420494817969,2.0522039660983555,0,0,2020,1
38.25,-123.0,0.67225,146.17222733795643,64.28452088094261,0.3720938774847215,13.270495925411126,1.3330464869229908,0,0,2020,1
38.5,-123.0,0.6237,251.69230066239837,73.79467664814499,0.3761376309138473,13.205197168165682,1.048102110874547,0,0,2020,1
38.75,-123.0,0.613375,224.0075655281544,82.71455644226577,0.3784200606807585,12.98232692595451,0.7421209175748885,0,0,2020,1
39.0,-123.0,0.6006250000000001,192.91646778583527,86.86453728533294,0.3770787228820145,12.214278977917104,0.6019650464683572,0,0,2020,1
39.25,-123.0,0.49655,183.3853889256716,96.25366582131888,0.3892282619271227,11.796615403698354,0.5805577991438231,0,0,2020,1
39.5,-123.0,0.6157,191.7190533131361,107.25428788519407,0.4303773910768571,10.796170068556307,0.4296025026121375,0,0,2020,1
39.75,-123.0,0.66915,177.7806468307972,109.6406976745179,0.4671465555826823,8.754547291417282,0.3752120924559905,0,0,2020,1
40.0,-123.0,0.612125,191.77116826176643,113.9870236680558,0.4826817922694708,6.920431986162782,0.7111315193116757,0,0,2020,1
40.25,-123.0,0.6363500000000001,195.73101960122585,102.35490901923684,0.4826804591763403,8.475446073470607,0.857024151057417,0,0,2020,1
40.5,-123.0,0.659825,165.19510000944138,111.61192013478782,0.485700197117303,7.909130145657457,0.6071379638813066,0,0,2020,1
40.75,-123.0,0.602425,124.56465512514114,143.78201095915344,0.4907183390791698,7.708519400319744,0.4283640365591615,0,0,2020,1
41.0,-123.0,0.5154500000000001,99.72680546343328,172.51358433223274,0.4778991104454122,3.7022106293709385,0.2746823717653448,0,0,2020,1
41.25,-123.0,0.47585,101.27908177673817,179.3615135417035,0.4714511389373451,2.714469958889879,0.4998591485885898,0,0,2020,1
41.5,-123.0,0.414625,101.00835934281348,173.14034952378776,0.4832897955371488,4.297889266475579,0.90099655699437,0,0,2020,1
41.75,-123.0,0.523825,94.21507827937604,181.56373752809077,0.4859680924364316,5.847532136978657,0.6351240043483333,0,0,2020,1
38.0,-122.75,0.6654,74.70628619194031,51.66035770035293,0.3715668032246252,12.996336463189891,1.5088111171235323,0,0,2020,1
38.25,-122.75,0.67225,51.48612707853317,57.24445609903839,0.3713429358697707,13.754529940697466,0.8715466356914701,0,0,2020,1
38.5,-122.75,0.6237,134.00045968592167,65.38564591265228,0.376516608781712,13.688759760702853,0.76140623033149,0,0,2020,1
38.75,-122.75,0.56645,233.48177783191204,71.27975924468544,0.3776253115746283,12.455579007056484,0.6802034654493082,0,0,2020,1
39.0,-122.75,0.483675,160.8920618891716,72.12044178104904,0.3565796216328938,12.130384925103954,0.763279769329249,0,0,2020,1
39.25,-122.75,0.46865,202.71499454975128,74.20337824678924,0.378074369122905,11.399703782604604,0.8320001133192667,0,0,2020,1
39.5,-122.75,0.527675,208.9232299476862,77.86663873649147,0.4083451096729565,9.75901713217462,0.7966030938167948,0,0,2020,1
39.75,-122.75,0.634425,207.9863492399454,75.50970716929939,0.4739886817111764,9.035573700935627,0.7971815817211845,0,0,2020,1
40.0,-122.75,0.612125,152.22776122391224,73.58677564716842,0.4768140085281864,9.841536540369871,0.9261491540152168,0,0,2020,1
40.25,-122.75,0.52895,101.96254029870032,77.49634488082435,0.4777888072434292,11.568103716450366,0.9356365208811992,0,0,2020,1
40.5,-122.75,0.5473,182.60618299245837,98.16784291124848,0.4821736428045456,8.810672932286423,0.6871340643457617,0,0,2020,1
40.75,-122.75,0.512575,126.41777098178864,131.4845035836747,0.4878428982150171,8.424973321730135,0.5425630424465808,0,0,2020,1
41.0,-122.75,0.532675,94.59889493882656,155.83044542527702,0.4857936161820607,5.859575628465223,0.4209306875901336,0,0,2020,1
41.25,-122.75,0.47585,102.48927772045135,155.1782253251126,0.4772662142271637,3.4768313007970164,0.5540624671691858,0,0,2020,1
41.5,-122.75,0.414625,81.22389949858189,144.92973192191627,0.4463934026738648,4.378698828912548,0.9284058715559924,0,0,2020,1
41.75,-122.75,0.47715,76.18404552340508,150.98000569797065,0.4674200293838337,5.823653854862357,0.7534673703948536,0,0,2020,1
37.75,-122.5,0.477225,39.02553766965866,36.69150798178222,0.3691596779772031,13.128344431231142,1.6803095919931716,0,0,2020,1
38.0,-122.5,0.5589000000000001,67.19515286386013,41.75740359879043,0.3693084921888126,13.570040352113836,1.15758829427553,0,0,2020,1
38.25,-122.5,0.57435,143.76327022910118,50.00117673135307,0.3731812354057066,13.566036888860936,0.7658081217647758,0,0,2020,1
38.5,-122.5,0.611625,239.05512876808643,56.63240580416229,0.3747537674442415,13.223399919079212,0.7096459425888344,0,0,2020,1
38.75,-122.5,0.56645,123.3151201158762,56.8513448402932,0.3753205832614694,13.14036232732957,0.7842018720732037,0,0,2020,1
39.0,-122.5,0.483675,79.17548529803753,57.05335615730789,0.3627221917593352,12.760564545662191,0.9091420688322774,0,0,2020,1
39.25,-122.5,0.46865,186.06209941208363,57.395553873544,0.3699442443027291,12.03292507048576,0.974333204740382,0,0,2020,1
39.5,-122.5,0.449025,144.56277713179588,58.31404654837158,0.3941602655636367,12.161045369794294,0.9131508808095176,0,0,2020,1
39.75,-122.5,0.5132,89.69119936227798,56.19742973304298,0.3866705894470215,12.190971669843124,0.9126961189772024,0,0,2020,1
40.0,-122.5,0.519575,55.04363588988781,77.81007020330932,0.406128934634629,12.585732909171838,0.7851385693549953,0,0,2020,1
40.25,-122.5,0.52895,48.078443855047226,101.47195933914688,0.4313399202080183,12.622619432018666,0.7371414657484063,0,0,2020,1
40.5,-122.5,0.5473,133.51856544613838,139.43184791660812,0.4673786419694141,11.082791531470548,0.5744933176321048,0,0,2020,1
40.75,-122.5,0.5399,123.00580367445946,176.44264428473022,0.475327378960066,9.3795487680743,0.4563629150111435,0,0,2020,1
41.0,-122.5,0.532525,102.1861918270588,193.72689603424573,0.4897681256776214,7.30215988159182,0.3884354001624334,0,0,2020,1
41.25,-122.5,0.452275,97.63634577393532,170.9255601332238,0.4779469018341393,3.66220183833957,0.4093848903786083,0,0,2020,1
41.5,-122.5,0.5235000000000001,109.7713727504015,151.67073039865997,0.443553340050482,3.47564923686366,0.8680355303313665,0,0,2020,1
41.75,-122.5,0.47715,34.75360386073589,129.2523245379975,0.4194815235753213,6.981092563752213,0.8828881105981764,0,0,2020,1
37.25,-122.25,0.7618250000000001,244.2719116806984,29.997474239831234,0.3628673758558047,12.82715611611644,1.5569701523720878,0,0,2020,1
37.5,-122.25,0.703075,153.65048870444298,29.10606070018318,0.3616565119835638,12.97885038314331,1.2754316816149458,0,0,2020,1
37.75,-122.25,0.477225,34.12947803735733,30.438980744843747,0.3647473448066302,13.53414208196824,1.4134193349451225,0,0,2020,1
38.0,-122.25,0.5589000000000001,51.66809260845184,34.4901892409375,0.3658211103049657,14.16665851223854,0.944117880713146,0,0,2020,1
38.25,-122.25,0.5734250000000001,128.61908227205276,42.17102258062866,0.3688258868391795,13.75306423556424,0.808352865129352,0,0,2020,1
38.5,-122.25,0.5664250000000001,189.25835750997064,44.90156351185348,0.3699990600667974,13.508775698754109,0.801831948469999,0,0,2020,1
38.75,-122.25,0.503675,97.68292121589184,43.80421964979675,0.3710342632826939,13.463178130119104,0.9073143662526698,0,0,2020,1
39.0,-122.25,0.48745,128.58552113175392,42.8483585879853,0.3630800349738009,13.035046042165447,1.0226902021046194,0,0,2020,1
39.25,-122.25,0.4114,60.36180444061756,42.99615202999618,0.3393779057328419,13.733594389884727,1.02846608539011,0,0,2020,1
39.5,-122.25,0.449025,55.21378107368946,44.67007024741676,0.3431983609353342,14.120314370432254,0.9216971460543052,0,0,2020,1
39.75,-122.25,0.5132,43.93528588116169,47.3828862474015,0.3462560305031398,13.92058740431264,0.7619680408259162,0,0,2020,1
40.0,-122.25,0.494675,46.71158082783222,90.01202388263252,0.3752849999294486,12.856640649610997,0.6489990064049828,0,0,2020,1
40.25,-122.25,0.5021,51.81640200316906,118.41247110224272,0.3891393548698835,12.696351377425684,0.5497047668316698,0,0,2020,1
40.5,-122.25,0.470575,71.51519879698753,161.98648391819503,0.4327161491558116,12.603427813130054,0.3841891843384929,0,0,2020,1
40.75,-122.25,0.5399,93.47876533865929,210.99697677946597,0.4418589786816668,11.001525435909173,0.3739905901325028,0,0,2020,1
41.0,-122.25,0.532525,102.20628045499323,229.700683341985,0.4898866581660445,8.534121285715457,0.3256026028010342,0,0,2020,1
41.25,-122.25,0.6046250000000001,93.81604008376598,197.10244117832687,0.4844519143463462,5.088677732406154,0.3207206464537727,0,0,2020,1
41.5,-122.25,0.389725,94.63603794574738,162.194165127044,0.4611168779352659,3.694593786424207,0.839482547363673,0,0,2020,1
41.75,-122.25,0.421075,48.551201820373535,116.88050879693536,0.3841519612137988,6.059090571249726,1.003295493442329,0,0,2020,1
37.0,-122.0,0.68205,303.08806523680687,35.737878368859555,0.3550663404567267,13.042630644767542,2.4814664832927646,0,0,2020,1
37.25,-122.0,0.7338,260.7028894126415,30.868991003995205,0.3764842453823295,12.608935743762627,1.6517518374216968,0,0,2020,1
37.5,-122.0,0.415925,163.16818818449974,28.1822445855191,0.3464974639236286,13.218301514656332,0.7430467040888701,0,0,2020,1
37.75,-122.0,0.57735,52.03815797964733,26.60128105338918,0.3424063720156215,13.400301828692022,0.8641238562741705,0,0,2020,1
38.0,-122.0,0.457125,45.67738063633442,25.725370930199887,0.3187930301953387,14.05093585598854,1.0337984032276597,0,0,2020,1
38.25,-122.0,0.5734250000000001,123.94676171243192,32.334490405087735,0.3607205883149177,13.675947423135083,0.811423967884119,0,0,2020,1
38.5,-122.0,0.5664250000000001,86.59378625452518,35.963757620816494,0.3622208667057817,13.591648766302342,0.728148337285808,0,0,2020,1
38.75,-122.0,0.503675,59.953974559903145,35.59908150291946,0.3528491245803012,13.79273450297694,0.8238859155439453,0,0,2020,1
39.0,-122.0,0.35745,67.16769933700562,36.75359366989639,0.3544875678195748,13.942057258852117,0.8087290240880839,0,0,2020,1
39.25,-122.0,0.343675,59.14968065917492,38.232738809352185,0.3371643148442749,14.53136325959241,0.7219201132556119,0,0,2020,1
39.5,-122.0,0.345925,85.65868623554707,41.51973007774856,0.3390587786192534,14.36888668921688,0.6175173768383576,0,0,2020,1
39.75,-122.0,0.417475,96.98483906686306,48.338050679927136,0.3466900446081674,13.889154421898638,0.4876407367040251,0,0,2020,1
40.0,-122.0,0.494675,49.611059948802,79.51079933500793,0.3692891161928895,12.578345440280088,1.0722400202574722,0,0,2020,1
40.25,-122.0,0.5021,47.275081276893616,103.03951679325608,0.3807265527786747,12.418414011309268,1.0392171639192649,0,0,2020,1
40.5,-122.0,0.542925,43.79646852612496,135.36267979598549,0.3939825283583774,12.020959841820511,0.864113322748377,0,0,2020,1
40.75,-122.0,0.64205,101.593516767025,190.4004539415887,0.3836677458978468,10.941359784526242,0.5398579114294176,0,0,2020,1
41.0,-122.0,0.65015,106.204716488719,223.791706101661,0.4857038785052555,8.433570911038316,0.379593700289115,0,0,2020,1
41.25,-122.0,0.6046250000000001,95.39651498198508,228.5007487103989,0.4876141496883924,6.133290739982385,0.24523894663689,0,0,2020,1
41.5,-122.0,0.389725,88.16950209438801,191.9396395847848,0.4634318967019358,2.9493889839418443,0.5676895660910353,0,0,2020,1
41.75,-122.0,0.466,98.2824806123972,120.7456725702336,0.3967279875150292,3.590107874716523,1.1510692597833734,0,0,2020,1
36.25,-121.75,0.6687000000000001,306.6696561872959,30.40160118198898,0.356739305680798,12.499360287574063,1.989179959154588,0,0,2020,1
36.5,-121.75,0.650325,103.79102639853954,30.42170657372978,0.3543825764809885,13.518663517121354,1.087527500217158,0,0,2020,1
36.75,-121.75,0.434325,72.02106465895969,29.76958084758625,0.3548233620154815,14.218157335506987,0.6738417984442144,0,0,2020,1
37.0,-121.75,0.68205,133.9383777230978,32.97099350548294,0.3574980612724058,14.071662459834954,0.8646541905102327,0,0,2020,1
37.25,-121.75,0.7338,85.84248460829258,28.318713145022656,0.4149172024060321,13.80810957877867,0.7363999116936712,0,0,2020,1
37.5,-121.75,0.5522,53.4682460129261,28.37363137460258,0.3907362312398931,13.319620243195573,0.5861221593703381,0,0,2020,1
37.75,-121.75,0.5514,44.590698555111885,29.181270586018822,0.3397055646424651,13.467625082692791,0.997738857270945,0,0,2020,1
38.0,-121.75,0.46455,44.40361447632313,28.632702963118817,0.344212532043457,14.220824752315425,1.0446006027834358,0,0,2020,1
38.25,-121.75,0.55465,48.72307367622852,31.489106552367478,0.3478259527555075,14.265139475176454,0.7924339458961965,0,0,2020,1
38.5,-121.75,0.500575,55.4870031774044,33.590021269088055,0.3463244489444199,14.360610272807492,0.6547652508151178,0,0,2020,1
38.75,-121.75,0.442625,54.06739190220833,38.31349192715194,0.3449999696464948,14.284960642168642,0.5692919929370912,0,0,2020,1
39.0,-121.75,0.35745,78.22816260159016,43.31147550201919,0.3455380265430738,14.372422913582112,0.6306550984851357,0,0,2020,1
39.25,-121.75,0.343675,65.14220125973225,49.95163409567383,0.3584068513685657,14.131994358185809,0.8276457338275303,0,0,2020,1
39.5,-121.75,0.364425,56.91402219235897,65.21326927996185,0.3644797468698153,13.913330004292163,0.9535810505272412,0,0,2020,1
39.75,-121.75,0.473625,53.97966131567955,78.66847022033241,0.3733090226368236,13.89659923430412,1.1365393903686054,0,0,2020,1
40.0,-121.75,0.57665,139.569990336895,142.129300819402,0.3944935952463458,9.7521029318533,1.140253199897126,0,0,2020,1
40.25,-121.75,0.540775,142.9322399199009,156.0322518513253,0.4078343094036143,7.906230237407101,1.118543169054508,0,0,2020,1
40.5,-121.75,0.542925,175.51739141345024,154.95090066051986,0.4452674414521904,6.707579138971141,1.2451336937081263,0,0,2020,1
40.75,-121.75,0.64205,128.50791960954666,168.30311967587974,0.4790403355834305,5.274320590111529,1.076044920899555,0,0,2020,1
41.0,-121.75,0.6016,80.50278201699257,165.11659576154258,0.4863803361051826,6.913398176623957,0.8826301336118861,0,0,2020,1
41.25,-121.75,0.50175,107.05776885151865,177.12007342434433,0.4836496896641228,5.0691390991211165,0.8221442526281276,0,0,2020,1
41.5,-121.75,0.47125,114.40936475992204,153.76768885708358,0.4835192259921823,4.226104170276301,1.104795500011185,0,0,2020,1
41.75,-121.75,0.466,30.844667926430706,101.04286922669914,0.3880140499402117,4.402312543315304,1.7060604398406234,0,0,2020,1
36.0,-121.5,0.6873750000000001,339.0558809041977,26.059171842103268,0.333026639876827,13.829018180601054,2.3424742970560204,0,0,2020,1
36.25,-121.5,0.6499,121.81994132697582,26.7842586205056,0.3485467613384289,13.05770091395226,1.1206929931949032,0,0,2020,1
36.5,-121.5,0.5075500000000001,62.39726208150387,27.467033551697995,0.3435891725683725,13.92442498976186,0.4871287660191128,0,0,2020,1
36.75,-121.5,0.521925,63.81962448358536,28.1682002410939,0.3533056371955462,14.105892107563648,0.3138233810654546,0,0,2020,1
37.0,-121.5,0.6620250000000001,61.08652986586094,29.062061296468045,0.3720522080698321,14.601369845482624,0.4484921698383821,0,0,2020,1
37.25,-121.5,0.5769000000000001,65.93460030853748,25.60333787060287,0.3963686061161819,13.90489004811934,0.7764629100978505,0,0,2020,1
37.5,-121.5,0.5522,67.68263503909111,25.71148677325752,0.3501067417924122,12.696598717474217,0.7605537410822266,0,0,2020,1
37.75,-121.5,0.5514,56.93202465772629,28.17311389899757,0.3066812023039788,13.913576236847916,0.9723975079009036,0,0,2020,1
38.0,-121.5,0.46455,108.95877704024316,31.41499190187957,0.4530808746173817,14.194718440886504,0.8009451056367716,0,0,2020,1
38.25,-121.5,0.542875,52.20493674278259,36.01983441567924,0.3978270971646871,14.100504032258073,0.658894697078042,0,0,2020,1
38.5,-121.5,0.461125,51.50427296757698,40.08788867450264,0.3523052533467611,14.105516052246116,0.6276783216272143,0,0,2020,1
38.75,-121.5,0.38415,56.97744898498058,45.1287130878022,0.3563181046516663,14.031446813767957,0.6684127156685938,0,0,2020,1
39.0,-121.5,0.3748,57.70230852067471,56.22230722165611,0.3623534684540123,13.924055948565126,0.7335357426018055,0,0,2020,1
39.25,-121.5,0.42935,56.154465302824974,66.99451683617141,0.3707239961111416,13.818957962528373,0.9250631326260624,0,0,2020,1
39.5,-121.5,0.364425,65.21891616284847,84.22595887041595,0.3787716845030426,13.703656153525117,1.0838265179492983,0,0,2020,1
39.75,-121.5,0.473625,52.14052461087704,113.65686609006433,0.3870066570979293,12.963071810814654,1.100913682370445,0,0,2020,1
40.0,-121.5,0.474875,162.0809156447649,164.02341677403953,0.4575826378278834,6.338140475365435,0.7258377005967203,0,0,2020,1
40.25,-121.5,0.52385,143.46657879650593,169.78004081702736,0.4591647886460828,4.550436376756238,0.7941231938718853,0,0,2020,1
40.5,-121.5,0.5331,141.02313853800297,159.12415711737182,0.4767171388031334,3.597869060885557,1.1936185047727108,0,0,2020,1
40.75,-121.5,0.536675,126.41589902341366,135.44030739522483,0.482097743659891,5.716890814996532,1.3167633359293052,0,0,2020,1
41.0,-121.5,0.6016,43.59990358352661,128.297573612695,0.4799489052064956,7.118534137356676,1.16664567335784,0,0,2020,1
41.25,-121.5,0.50175,87.63215132057667,138.1087589130452,0.4784684335031817,5.891625853507776,1.023550086336085,0,0,2020,1
41.5,-121.5,0.4363,124.09833818674088,125.330566154485,0.4792880242870699,4.764269355035594,1.3377883080731168,0,0,2020,1
41.75,-121.5,0.4495,27.03588828444481,87.78320877409485,0.3817953807051464,4.272694175474101,1.9068839351947275,0,0,2020,1
35.5,-121.25,0.5956250000000001,112.09406703710556,22.33362822390106,0.3488578591295468,15.321691008537073,1.9063254030646293,0,0,2020,1
35.75,-121.25,0.5922000000000001,281.5575674176216,20.82161484814193,0.337900084833945,15.019512225735582,1.56752492475811,0,0,2020,1
36.0,-121.25,0.556775,71.8380007892847,20.0035336480191,0.320513899608325,15.192224490258011,1.1281545114921183,0,0,2020,1
36.25,-121.25,0.5005000000000001,62.83198855817318,20.1924617455056,0.3077358686795798,14.788605277769022,0.9009670232607382,0,0,2020,1
36.5,-121.25,0.536575,63.552526757121086,22.376767085557248,0.31864256499916,13.85255670855122,0.4232953628176061,0,0,2020,1
36.75,-121.25,0.5502250000000001,52.05466784536839,23.452634649043347,0.3234077115212717,13.612160393499607,0.5122732591841952,0,0,2020,1
37.0,-121.25,0.5945750000000001,52.16260068118572,22.53223090029266,0.3285452371002525,14.000260433074004,0.7831969698419023,0,0,2020,1
37.25,-121.25,0.553525,53.99300530552864,20.28027056313064,0.3250986632480416,14.489470992549798,0.9485403533047916,0,0,2020,1
37.5,-121.25,0.533425,56.60959705710411,21.19092522717025,0.3243033501409715,14.658818078810214,0.95891898058314,0,0,2020,1
37.75,-121.25,0.493925,59.57815423607826,26.45356832600143,0.3406566394272671,14.316527754260676,0.6049014474057754,0,0,2020,1
38.0,-121.25,0.539425,50.75606517493725,39.3788094685128,0.3618772875878118,13.693346011254109,0.1005570367419279,0,0,2020,1
38.25,-121.25,0.532875,49.53123442828655,50.643655197387005,0.3685932159423827,13.586783673686398,0.376707672001588,0,0,2020,1
38.5,-121.25,0.5101,43.99086721241474,62.91575236773994,0.3714168917748235,13.504135673276837,0.6039406158050097,0,0,2020,1
38.75,-121.25,0.45155,49.29943569004536,79.61038006997612,0.3803879368689752,13.203575921827792,0.7507002999427141,0,0,2020,1
39.0,-121.25,0.5034500000000001,73.04077409207821,95.1356056199124,0.3850820910546087,12.860061325565482,0.8675414359165583,0,0,2020,1
39.25,-121.25,0.571275,167.49645955860615,114.06782893991974,0.4084171069565639,12.055895700762392,0.9537048151620984,0,0,2020,1
39.5,-121.25,0.5981500000000001,182.7166322618723,141.70918493128326,0.4663341276107297,11.021315223940007,0.9455629944522624,0,0,2020,1
39.75,-121.25,0.6789000000000001,199.67954233288765,178.27359838939216,0.4803053435458932,9.427519570627569,0.8646891331805349,0,0,2020,1
40.0,-121.25,0.5456500000000001,112.61542700231077,148.4142231807759,0.4575041904244372,4.459727674914973,0.7153139925161127,0,0,2020,1
40.25,-121.25,0.414425,115.31490087509157,126.60404174185302,0.4482059735123829,3.3769500978531823,0.8592293253400882,0,0,2020,1
40.5,-121.25,0.42195,128.4580286592245,108.63248883343246,0.4428121300153835,2.07770001811366,1.3759367819103712,0,0,2020,1
40.75,-121.25,0.443925,131.30209036171436,84.11671100712326,0.4717862477866552,3.6297902014948136,1.539373876905545,0,0,2020,1
41.0,-121.25,0.367875,64.09168057143688,80.9391575918248,0.4634814364935761,5.266982835338979,1.535391948088099,0,0,2020,1
41.25,-121.25,0.3679,53.84402722120285,87.22809581614044,0.4659823499700073,5.622677021641891,1.3490109178045866,0,0,2020,1
41.5,-121.25,0.411875,88.13848532736301,82.83503605580833,0.4374170405890351,4.910691956550863,1.6680281829105394,0,0,2020,1
41.75,-121.25,0.3342,17.840232700109482,85.20074813223388,0.3530432126855338,4.920744299119519,2.302482153225743,0,0,2020,1
35.5,-121.0,0.5662,188.9815827210744,21.217213359043065,0.3315609825981988,15.355695630145362,1.4351451299289792,0,0,2020,1
35.75,-121.0,0.486675,80.80296777188778,17.520679818158413,0.3256611003670642,15.545332804033876,1.0932802569377138,0,0,2020,1
36.0,-121.0,0.52615,70.63243165612221,16.29208652830627,0.3104352130684801,15.626080839095607,1.0262023081191562,0,0,2020,1
36.25,-121.0,0.531675,64.76683914661407,19.39434437609222,0.3022597066817745,14.2748892261136,0.9498169140883664,0,0,2020,1
