year,month,lat,lon,ndvi,temp_max_c,precip_mm,wind_speed,soil_moisture,pot_evap_mm,fire_count,fire_occurred
2019,1,33.25,-116.25,0.2302,16.865326469175272,27.99362446087983,0.6352918256504293,0.098375315307289,54.65834401547909,0,0
2019,1,33.25,-116.0,0.15955,17.480136305286067,24.202087325040367,0.4983298131105492,0.0579324383889475,35.29115580022335,0,0
2019,1,33.25,-115.75,0.0965,17.834820458196873,22.297555011693504,0.6716422582213234,0.0548085756199334,36.386601626873016,0,0
2019,1,33.25,-115.5,0.136925,18.302158897153788,21.037345183078315,1.0663072881959843,0.0753635949985955,57.43738077580929,0,0
2019,1,33.25,-115.25,0.136925,17.81029257005264,19.51622719782975,1.4458346216827742,0.0759482793910528,73.70889745652676,0,0
2019,1,33.25,-115.0,0.1309,17.853881639049916,18.32994948047784,1.7727869560619685,0.0694385856710454,87.95675821602345,0,0
2019,1,33.25,-114.75,0.15985,18.80937113608087,15.480873537246254,1.7476128320838622,0.0596036962283554,105.22903315722942,0,0
2019,1,33.25,-114.5,0.2346,17.912145725373307,19.32757477182534,1.6099638692401668,0.0705337729505313,96.66624292731284,0,0
2019,1,33.25,-114.25,0.192625,17.440770475326076,24.80044345277932,1.4271737699191211,0.0860139734001569,89.07270431518555,0,0
2019,1,33.5,-117.75,0.434325,17.4865399104292,111.23792832313366,0.5525373117652883,0.296952148492191,111.20157440503436,0,0
2019,1,33.5,-117.5,0.481625,17.043217369817967,118.43120436090616,0.439321719933846,0.3090668544974378,100.9921096265316,0,0
2019,1,33.5,-117.25,0.46005,16.54806018952405,115.478174191896,0.4642164583087046,0.3125035839696084,153.63703109323978,0,0
2019,1,33.5,-117.0,0.38005,16.562457349223507,85.60198302287247,0.8981874600292902,0.3078428340214555,118.0396806448698,0,0
2019,1,33.5,-116.75,0.32245,14.6024513736848,74.87464080471185,0.6815761684509662,0.3079227273182202,258.9220907539129,0,0
2019,1,33.5,-116.5,0.225475,14.486645409368748,42.85511131304887,0.459448503301148,0.1643043487302718,111.56405322253704,0,0
2019,1,33.5,-116.25,0.225475,18.250042626165623,30.06100038904336,0.5858016308609467,0.1376448292886057,87.20563165843487,0,0
2019,1,33.5,-116.0,0.174275,18.31758750177204,23.864684057418373,0.7836027889975342,0.0804319227895429,48.66092465817928,0,0
2019,1,33.5,-115.75,0.168375,17.504388058570157,21.512185585681465,1.0124747548807047,0.0832983550205025,66.25055149197578,0,0
2019,1,33.5,-115.5,0.168375,16.770677308113363,22.126050096932914,1.1352692768860906,0.0826427603280672,70.45003585517406,0,0
2019,1,33.5,-115.25,0.15705,16.52574445662964,20.756368887607124,1.4075577544521305,0.0765114035657657,81.06106892228127,0,0
2019,1,33.5,-115.0,0.140325,17.976240268830338,19.10385246295121,1.7441699249325149,0.0725033513961299,86.70567721128464,0,0
2019,1,33.5,-114.75,0.239475,19.40720643074286,15.908361774865654,1.427550732529711,0.1156686352145287,201.18054933846,0,0
2019,1,33.5,-114.5,0.203575,18.191715289700426,19.52301095146325,1.0951743619678866,0.0717025520980998,88.26847560703754,0,0
2019,1,33.5,-114.25,0.182475,17.59442365092616,24.172031682912376,0.8209347843033792,0.0845474017563686,84.84985679388046,0,0
2019,1,33.75,-118.25,0.267525,17.720599069903017,127.07550580519822,0.3431518191900451,0.2946589685255481,70.09793817996979,0,0
2019,1,33.75,-118.0,0.305475,17.799153284872773,124.17283038515237,0.5335872962923371,0.293719901833483,73.90971854329109,0,0
2019,1,33.75,-117.75,0.305475,17.646225763136385,118.03340668696548,0.6812559718836055,0.2996712141139533,126.3065692037344,0,0
2019,1,33.75,-117.5,0.42435,16.67406936153293,128.15931568760064,0.4850941782180535,0.3165566844324912,192.9596159607172,0,0
2019,1,33.75,-117.25,0.37125,16.910422466647276,126.51280443090585,0.5547742047502997,0.3194526036580404,79.33692820370197,0,0
2019,1,33.75,-117.0,0.402625,16.094057809152957,95.67239637393143,0.7674880017424718,0.3171780699042864,84.69433709979057,0,0
2019,1,33.75,-116.75,0.335525,12.404571582425037,80.23550118226197,0.3392894102315687,0.3188383297253679,288.1157752126456,0,0
2019,1,33.75,-116.5,0.232225,17.93935153099801,37.14720661658433,0.3836328680863102,0.156481276276291,58.59919264912605,0,0
2019,1,33.75,-116.25,0.232225,17.798815253473094,27.87051106709626,0.655365665422729,0.1130548856591665,55.04977889358997,0,0
2019,1,33.75,-116.0,0.202425,15.627076598136682,24.3715656818786,0.9354104586661274,0.0923536516004993,65.91382063925266,0,0
2019,1,33.75,-115.75,0.2004,15.62057881509105,22.57353941816476,1.0708950539374194,0.0862217564736643,68.07265244424343,0,0
2019,1,33.75,-115.5,0.2004,16.581305891467707,21.941350203935173,1.0810280797471017,0.0831889080744917,71.21780514717102,0,0
2019,1,33.75,-115.25,0.15985,17.757254988147395,21.08189965504792,1.3156502006018505,0.0831208536701817,70.18901780247688,0,0
2019,1,33.75,-115.0,0.154975,18.277794056554,20.145041299048927,1.5991704853435458,0.0771556926029984,78.73035781085491,0,0
2019,1,33.75,-114.75,0.1714,19.232138898295773,18.41328049916413,1.5695565807673089,0.1025135952939269,162.07214817404747,0,0
2019,1,33.75,-114.5,0.212775,18.73410469793504,20.56353296059754,1.1343953764862589,0.0797927815427062,92.64408983290195,0,0
2019,1,33.75,-114.25,0.19335,17.90582021897842,23.957708281461265,0.7738871954675548,0.0845968031114147,81.39984495937824,0,0
2019,1,34.0,-119.75,0.468125,15.19799292779743,164.37052692193177,1.00139549390933,0.3010552929293724,71.68447226285934,0,0
2019,1,34.0,-118.25,0.307025,18.082350872408995,136.11419628280785,0.6171356415556991,0.2906606017902333,62.02811561524868,0,0
2019,1,34.0,-118.0,0.38225,17.778578899752745,133.8649889351764,0.7030190942932649,0.3101290836129136,104.8059444874525,0,0
2019,1,34.0,-117.75,0.38225,17.51098859233241,128.37904448527482,0.681036110493506,0.3147602952936644,81.87216334044933,0,0
2019,1,34.0,-117.5,0.368825,17.869334977672963,130.31724969762948,0.4715092797112958,0.3254630591279717,133.89462791383266,0,0
2019,1,34.0,-117.25,0.3499,17.27351901146676,122.42757285851624,0.5769669615539623,0.3186525734522009,101.20461508631706,0,0
2019,1,34.0,-117.0,0.436925,15.359850778887392,91.52533615845826,0.6851146348928426,0.3127549950794507,135.54550893604755,0,0
2019,1,34.0,-116.75,0.260875,13.846148878528254,76.71309764403489,0.3429244816000099,0.2956948690516974,161.77847795188427,0,0
2019,1,34.0,-116.5,0.2399,15.05216972597185,30.655932974998024,0.5545731820633031,0.1286584792598601,50.24019256234169,0,0
2019,1,34.0,-116.25,0.2399,13.991765963646683,24.652981561605003,0.6640451476118787,0.0987251291992843,61.327746137976646,0,0
2019,1,34.0,-116.0,0.185975,14.815026363249784,23.11763296741632,0.8595485182325284,0.0911124239685715,67.23259761929512,0,0
2019,1,34.0,-115.75,0.16245,16.118366782895976,22.266277474347618,1.033641054948785,0.0884645523563508,68.1126844137907,0,0
2019,1,34.0,-115.5,0.16245,16.424482579385085,21.40594030636933,1.0711243525250866,0.0835115166120631,70.24750113487244,0,0
2019,1,34.0,-115.25,0.160425,17.12747098861206,21.06516192573693,1.1885940908889467,0.0839223451511834,67.97009892761707,0,0
2019,1,34.0,-115.0,0.143425,17.357521721624607,20.96010501403001,1.443958574498151,0.0825341440016223,71.99556939303875,0,0
2019,1,34.0,-114.75,0.1562,18.75047331779234,22.083924514237907,1.8689396790522093,0.1159287216842815,198.19802232086656,0,0
2019,1,34.0,-114.5,0.2117,18.974613608083416,23.513269972983863,1.345858018418961,0.1090510788784232,188.6073220521212,0,0
2019,1,34.0,-114.25,0.152925,18.211480712890648,26.09860653895524,0.8973041425081105,0.0919164995993337,72.68907874822617,0,0
2019,1,34.25,-119.75,0.51425,15.25272325085058,176.79146434086945,0.9103638793446768,0.2816598953739289,80.07883280515671,0,0
2019,1,34.25,-119.25,0.441725,16.63320985199306,196.48428266464063,0.5459237847826528,0.3324338646345241,166.30988319714868,0,0
2019,1,34.25,-119.0,0.4528,16.648458632602456,190.0084168237288,0.782101866330623,0.3217886374415461,138.10109347105023,0,0
2019,1,34.25,-118.75,0.36055,16.762637033770204,181.77673722523835,0.975045500099614,0.3152678705030871,137.47132383286953,0,0
2019,1,34.25,-118.5,0.36055,17.50433280698718,166.23312364238885,0.9891178667171692,0.3142491309873519,196.717519313097,0,0
2019,1,34.25,-118.25,0.416575,17.335123418992566,152.96482424158242,0.9816530721544914,0.3017105082029938,242.59567260742188,0,0
2019,1,34.25,-118.0,0.47495,17.25154561688828,148.2647037031093,0.9394487251131832,0.3123679827618343,245.4760130494833,0,0
2019,1,34.25,-117.75,0.47495,16.00583087551979,138.4210785748401,0.8712296592954859,0.3230486326320196,242.2677408903837,0,0
2019,1,34.25,-117.5,0.417975,15.53358218285348,122.6025720955768,0.7416164581148927,0.3225949092577862,201.90101861953733,0,0
2019,1,34.25,-117.25,0.451925,16.22571494810046,100.56463758367684,0.6517373326699353,0.314657457413212,141.8396681547165,0,0
2019,1,34.25,-117.0,0.3171,10.642145267609637,67.2346813501754,0.3859378497100651,0.3999462076412733,360.8606699854136,0,0
2019,1,34.25,-116.75,0.24455,9.042184940461198,59.66748426574853,0.3340345643187212,0.3234752634520171,341.7966514825821,0,0
2019,1,34.25,-116.5,0.17795,13.566209411621116,26.528568369332817,0.7342547576964282,0.1123451263673844,54.95895631611347,0,0
2019,1,34.25,-116.25,0.17795,14.761532494329686,21.663700592700508,0.6366153947021744,0.0978267526113858,55.69836497306824,0,0
2019,1,34.25,-116.0,0.132725,15.700439625401655,19.646828425113227,0.9040839978275076,0.0870387118349793,61.09298206865788,0,0
2019,1,34.25,-115.75,0.145375,16.150612911101348,19.413014304820564,1.058266490082168,0.0830212869951801,64.41531330347061,0,0
2019,1,34.25,-115.5,0.145375,16.18075652583957,20.722219151441124,0.9626107098827152,0.085831303750315,63.64999897778034,0,0
2019,1,34.25,-115.25,0.11765,16.88721114127867,21.18953819293168,0.9923215779442393,0.0888085108931346,62.15151213109493,0,0
2019,1,34.25,-115.0,0.129125,17.712161820934682,21.733490181151893,1.3971068530816595,0.0867712728438838,69.23657096922398,0,0
2019,1,34.25,-114.75,0.17555,18.324917134931013,26.4963967623153,2.133690229741874,0.0870439416618757,93.7793292105198,0,0
2019,1,34.25,-114.5,0.147375,18.611387609666394,28.510828864757087,1.5127466063347816,0.1078672409057617,114.14871737360954,0,0
2019,1,34.25,-114.25,0.1557,18.43502184960153,31.24536703247216,1.024618188251332,0.0980857059519778,74.02544096112251,0,0
2019,1,34.5,-120.5,0.6410250000000001,15.099014577557966,172.19108845013764,0.1045586033973785,0.3421527390838951,337.66671642661095,0,0
2019,1,34.5,-120.25,0.62265,15.420917765299407,183.50582326668888,0.3083859895697319,0.3514410586340025,130.56680063406628,0,0
2019,1,34.5,-120.0,0.62265,15.728929630402604,213.1446240367332,0.9374304063176148,0.3493986078487929,254.71508130431167,0,0
2019,1,34.5,-119.75,0.5825250000000001,15.628887348790329,198.3631340684333,0.7766601439672238,0.3469091077004709,312.7703294157982,0,0
2019,1,34.5,-119.5,0.517825,14.63258698986425,187.026617479507,0.6709675252954054,0.3485122854991625,328.7390377372503,0,0
2019,1,34.5,-119.25,0.494975,13.785000388853009,173.3273466946521,0.5896026042908799,0.3357417250192293,310.4033265262842,0,0
2019,1,34.5,-119.0,0.483875,13.887496013026125,166.09681527036813,0.6828765174244531,0.3170327935167538,248.15976433455944,0,0
2019,1,34.5,-118.75,0.4103,15.342864793346791,154.15658558625367,0.9312777542285112,0.2991361002768239,151.2521170079708,0,0
2019,1,34.5,-118.5,0.4103,15.15426505304157,132.74639601725724,1.060967045895311,0.2908567613170993,120.67084945738316,0,0
2019,1,34.5,-118.25,0.389975,14.13007913404897,95.13758252281336,0.8095799309939044,0.2693544510872133,66.36827997863293,0,0
2019,1,34.5,-118.0,0.26415,13.953196297922489,86.68945859092858,0.6257924081367705,0.2471011428422825,53.56283485889435,0,0
2019,1,34.5,-117.75,0.26415,13.75711815126482,74.26085079926636,0.3090400709125356,0.2460401750379993,48.48911985754967,0,0
2019,1,34.5,-117.5,0.210375,13.686558434271092,61.65370847005036,0.215492566700065,0.2265185540722262,50.438178703188896,0,0
2019,1,34.5,-117.25,0.22245,14.217759704589866,49.48131124395516,0.1345799027629489,0.1957376285265851,51.37301981449127,0,0
2019,1,34.5,-117.0,0.205725,13.613998093143609,32.08733106869843,0.4161745403310517,0.1295593220700499,51.1309802532196,0,0
2019,1,34.5,-116.75,0.157325,13.350641976633426,25.7165184142032,0.3837447301010909,0.1107223315905499,54.34812419116497,0,0
2019,1,34.5,-116.5,0.14055,14.292836392310392,18.23276410717156,0.6529540101024488,0.0790234586243988,68.39956343173981,0,0
2019,1,34.5,-116.25,0.14055,15.15928384104086,16.819552880708244,0.775747968468624,0.0719918999620663,73.00144992768764,0,0
2019,1,34.5,-116.0,0.12745,16.79472786688035,16.412117880765464,0.8984933383140642,0.0718663277164582,69.1121555864811,0,0
2019,1,34.5,-115.75,0.088325,17.419906296268607,17.44999493378785,0.9686493978887846,0.0748087052376039,62.59366311132908,0,0
2019,1,34.5,-115.5,0.088325,17.505346532021804,20.200846147719886,1.0622785264194523,0.0884878968679777,58.87547880411148,0,0
2019,1,34.5,-115.25,0.1315,16.470633156068914,24.097719592038658,1.3525288143260064,0.1021568595722157,61.80312484502792,0,0
2019,1,34.5,-115.0,0.16295,15.045074019893548,26.831374865952995,1.920202956544812,0.1044310805618122,75.35008899867535,0,0
2019,1,34.5,-114.75,0.133925,16.98529377598919,37.87911067623284,2.174308457578724,0.1085343463446504,84.95444990694523,0,0
2019,1,34.5,-114.5,0.14135,17.06041242537964,38.14366961735871,1.5697932682482882,0.0951976827395859,66.42523407936096,0,0
2019,1,34.5,-114.25,0.14135,16.18553264987088,43.83023585099366,1.284636892899409,0.1255900629105106,71.4969951659441,0,0
2019,1,34.75,-120.5,0.5321750000000001,15.597853925151185,175.9055903078952,0.4812610883348993,0.3367682562934028,158.32501401503882,0,0
2019,1,34.75,-120.25,0.56805,16.2792025412283,178.66252492088464,0.669129474065966,0.3565496424193024,112.33057826757432,0,0
2019,1,34.75,-120.0,0.56805,15.238245244180009,189.99467919487145,0.8420518755939628,0.3464865581963652,94.03074719011784,0,0
2019,1,34.75,-119.75,0.5352,13.560224274666098,178.85359878558305,0.6693912221242291,0.3464574096023395,253.24214063584805,0,0
2019,1,34.75,-119.5,0.448575,13.391759614021566,166.0990765215793,0.5414855413191476,0.3488287515537713,263.27190548181534,0,0
2019,1,34.75,-119.25,0.317525,11.225482251567255,138.30646629351762,0.4052752428422734,0.3384857793008127,288.44908624887466,0,0
2019,1,34.75,-119.0,0.3892,11.71690250519788,127.3160887779632,0.2764300193439257,0.329652714472945,272.057868540287,0,0
2019,1,34.75,-118.75,0.40455,13.18842246763171,124.97882301825668,0.4536100815789619,0.2965314260093115,125.70544332265854,0,0
2019,1,34.75,-118.5,0.40455,13.358812319847855,109.24316699523118,0.7495946562975626,0.264162484035697,145.95613814890385,0,0
2019,1,34.75,-118.25,0.2455,14.3918756546513,69.45067028421548,0.5071983533527434,0.1714859316425938,58.41849371790886,0,0
2019,1,34.75,-118.0,0.159925,14.586027871408817,57.934590977613,0.4627110066877049,0.1778476315159951,75.77488571405411,0,0
2019,1,34.75,-117.75,0.159925,13.98923521964781,48.81383608001855,0.6148953163613625,0.1464102601492277,58.756373822689056,0,0
2019,1,34.75,-117.5,0.1445,13.93469058621315,41.50828848499444,0.6135169880976663,0.1406811488571987,59.16654318571091,0,0
2019,1,34.75,-117.25,0.185425,14.469382919803763,35.45253853220132,0.4698063151376435,0.13660309391637,58.162424713373184,0,0
2019,1,34.75,-117.0,0.162625,13.7919564277895,25.50787980574753,0.3057211060732251,0.1051795713363155,61.22837774455547,0,0
2019,1,34.75,-116.75,0.129025,13.749527026760973,22.266325903121498,0.1986632125310898,0.0910922173530824,65.2378685772419,0,0
2019,1,34.75,-116.5,0.129025,15.317218214465754,16.47341008204606,0.559164418483369,0.071767714715773,68.00216622650623,0,0
2019,1,34.75,-116.25,0.109275,15.720305953487298,16.618133884851005,0.5086700894124728,0.0721105913962087,69.87464614212513,0,0
2019,1,34.75,-116.0,0.1041,15.461367871684445,17.863777828399208,0.5502438524100612,0.0760213790401335,70.32371498644352,0,0
2019,1,34.75,-115.75,0.136,14.442512930593182,20.051506710235145,0.7534318320223269,0.0861725089370563,63.95009160041809,0,0
2019,1,34.75,-115.5,0.136,14.442165177868276,23.286470574323204,1.105737120936098,0.0983700085711735,62.79304996132851,0,0
2019,1,34.75,-115.25,0.14265,15.81663616549588,27.15267370361473,1.588653375437851,0.1103080113728841,66.7851697653532,0,0
2019,1,34.75,-115.0,0.122225,14.993831191524407,29.67586870211747,2.102697265131513,0.1124264296664986,78.8755863904953,0,0
2019,1,34.75,-114.75,0.11865,16.940721622590104,41.79236049670365,2.0226218698845213,0.1208439591110393,89.96197767555714,0,0
2019,1,34.75,-114.5,0.1483,17.03902969360354,41.45842174905923,1.5194894653073543,0.1213964595589586,74.51618276536465,0,0
2019,1,34.75,-114.25,0.1483,16.268190125496176,48.49077145475533,1.2867684903296384,0.1503946294066726,62.87572346627712,0,0
2019,1,35.0,-120.5,0.527775,15.779531835740611,177.47149373311188,0.7550342895933598,0.3421468580922773,236.87473125755787,0,0
2019,1,35.0,-120.25,0.55155,16.476560088126917,168.71962825674203,0.8413600995034336,0.3509614441984444,144.11797933280468,0,0
2019,1,35.0,-120.0,0.55155,14.51038365517894,142.85455400962022,0.7003015206270391,0.3836752471103463,137.00208067893982,0,0
2019,1,35.0,-119.75,0.467175,14.237319995510973,130.63235710281518,0.6037555822517494,0.369893443199896,59.09200757741928,0,0
2019,1,35.0,-119.5,0.299225,14.339495308168525,116.20563398021844,0.65704754338242,0.3914762825094244,73.17664660513401,0,0
2019,1,35.0,-119.25,0.402275,14.246069803545597,91.35657678264764,0.9199294065940512,0.2863491376241048,95.11766396462916,0,0
2019,1,35.0,-119.0,0.411,14.98044935657134,86.25107760447648,1.021748410488016,0.2809702247701666,66.51577912271023,0,0
2019,1,35.0,-118.75,0.291225,13.973996365454925,88.09900040644791,0.8602498944974925,0.307028252591369,110.9452210366726,0,0
2019,1,35.0,-118.5,0.291225,12.373891202865138,86.81048954743531,0.5501277972200533,0.2840021656405541,100.54456070065498,0,0
2019,1,35.0,-118.25,0.174,13.956110480523876,64.44066892284539,0.7943833285949832,0.1766199399066227,52.001576870679855,0,0
2019,1,35.0,-118.0,0.142725,14.522068195958298,49.0479184212127,0.8641525886334683,0.1419067895540627,57.6385073363781,0,0
2019,1,35.0,-117.75,0.142725,14.590305992864842,44.50959469098237,0.843938219609164,0.1329001611278903,59.31086651980877,0,0
2019,1,35.0,-117.5,0.14235,14.503226913944388,40.16660283226159,0.6835185317584395,0.1283592716340095,60.731591656804085,0,0
2019,1,35.0,-117.25,0.130525,14.796315642326135,35.47814990300324,0.3621577798270882,0.1277633226045998,61.609357595443726,0,0
2019,1,35.0,-117.0,0.111825,14.614450688515944,25.31466017383721,0.1344420506671308,0.1032548566018381,59.18190814554691,0,0
2019,1,35.0,-116.75,0.1009,15.534212100121294,21.992148262445,0.2975387587286424,0.096003855428388,55.5378720164299,0,0
2019,1,35.0,-116.5,0.1009,15.60914912070001,18.06130762118485,0.6884686078459809,0.0787372948021017,61.99586018919945,0,0
2019,1,35.0,-116.25,0.0984,15.937511862477947,18.17710454482224,0.3082578978762806,0.0800338406716623,60.95459498465061,0,0
2019,1,35.0,-116.0,0.121475,15.799970614525591,19.76092289108422,0.1753369164214397,0.0868216842733403,60.0093025714159,0,0
2019,1,35.0,-115.75,0.14265,15.021443200880526,23.651683134023216,0.5604620970327598,0.1045154704842516,55.22849597036839,0,0
2019,1,35.0,-115.5,0.14265,13.451886133993868,28.38500345963624,1.0986127999909752,0.1124197949645339,63.98225948214531,0,0
2019,1,35.0,-115.25,0.133775,13.569113626787782,33.083674860183265,1.7698774887663065,0.1263164807391423,68.52171011269093,0,0
2019,1,35.0,-115.0,0.116825,14.071780100176454,34.03002525586274,2.3339320974410898,0.1228723884910665,80.36577515304089,0,0
2019,1,35.0,-114.75,0.157275,16.768055626653904,41.53525213617471,2.0265457284980144,0.1236833449332945,103.91134768724442,0,0
2019,1,35.0,-114.5,0.156775,15.221983681955692,42.6770014585891,1.6544764587148495,0.1269636307993243,75.3428302705288,0,0
2019,1,35.0,-114.25,0.156775,15.002488462386625,50.876074832860496,1.3100897344358722,0.1749994318972351,58.9912049472332,0,0
2019,1,35.25,-120.75,0.49495,16.162077676096317,169.5444187046924,0.762638073155562,0.3517893104143041,87.42557466030121,0,0
2019,1,35.25,-120.5,0.6000500000000001,16.112885062925272,168.37104166764405,0.7957265215268714,0.3579212516866704,125.2354010939598,0,0
2019,1,35.25,-120.25,0.55925,15.837020554081109,157.73028637189057,0.81074920016371,0.3597654527233492,95.69167532026768,0,0
2019,1,35.25,-120.0,0.55925,14.556316794118572,111.2727610291877,0.6596017669480395,0.3999731976498838,53.13631519675255,0,0
2019,1,35.25,-119.75,0.407675,14.23749473325671,98.5045893015304,0.4997541611663684,0.3957580238260249,43.00980269908905,0,0
2019,1,35.25,-119.5,0.330675,14.92777786254885,84.82547233719018,0.4097748342788604,0.3218016983360373,37.74177096784115,0,0
2019,1,35.25,-119.25,0.322425,17.384208113147395,63.58619908708718,0.3189910637859232,0.2896886179524083,183.2898780703545,0,0
2019,1,35.25,-119.0,0.420625,17.60235452959614,62.17209751624253,0.8616689348709549,0.312624116097727,88.90332467854023,0,0
2019,1,35.25,-118.75,0.363525,15.32494396086662,69.85106821078446,1.1016785013057624,0.3233675546543572,76.41385309398174,0,0
2019,1,35.25,-118.5,0.363525,12.497274386498248,75.27092228550103,0.8173518616419012,0.3011389804142777,74.96574148535728,0,0
2019,1,35.25,-118.25,0.23985,12.868342171945926,64.18703625816491,0.700618614091494,0.1945576308875955,50.91572366654873,0,0
2019,1,35.25,-118.0,0.1538,14.41182430636502,51.00980902928498,0.9755566567147336,0.1542047736465289,52.70327441394329,0,0
