year,month,lat_grid,lon_grid,ndvi,temp_max_c,precip_mm,wind_speed,soil_moisture,pot_evap_mm,fire_count,fire_occurred
2019,1,35.0,-119.0,0.354146875,13.413970911887407,84.48382875788596,1.1016785013057624,0.3145882551388074,94.77565996348858,0,0
2019,1,35.0,-118.0,0.1355015625,13.795458089151715,49.58357744756725,0.9755566567147336,0.15658920522659053,50.21894408855587,0,0
2019,1,35.0,-117.0,0.0973421875,14.822017841954406,28.249784036535885,0.8629260484444429,0.10677958880701369,54.021728108637035,0,0
2019,1,35.0,-116.0,0.1319859375,13.04769221736542,28.051094747144845,1.7698774887663065,0.11660764390422448,57.32585315126926,0,0
2019,1,35.0,-115.0,0.15503125,13.119674531875145,45.25832984502998,2.3339320974410898,0.15637527165874354,66.07666984200478,0,0
2019,1,36.0,-122.0,0.5603136363636364,14.502217876177047,158.3690770263042,1.2683059302425557,0.3612455529318294,118.32383980579448,0,0
2019,1,36.0,-121.0,0.46355,14.959398488075522,97.2255178624728,0.9853857033985086,0.3704724657920099,93.1245187530294,0,0
2019,1,36.0,-120.0,0.43879531250000003,15.859133769619866,97.02919785771158,0.931142480161627,0.35639677509184803,88.29691412393004,0,0
2019,1,36.0,-119.0,0.3076359375,7.08736548423769,160.25309696700063,1.0912041777968422,0.3798096939440696,102.83461643848568,0,0
2019,1,36.0,-118.0,0.11350625,10.346072799928752,53.86115344147768,0.8450417300445823,0.19037476534484532,34.48324662167579,0,0
2019,1,36.0,-117.0,0.1055890625,13.649774808268415,28.563415528271463,1.3345071533938873,0.11584503580165162,46.745303203351796,0,0
2019,1,36.0,-116.0,0.1452453125,10.27607196684809,33.790699102912214,1.1686362090428166,0.15490580406240234,49.26533403340727,0,0
2019,1,36.0,-115.0,0.1426265625,12.022028133946101,44.44143491703656,1.8993457012344148,0.1646324511497251,53.18256944883615,0,0
2019,1,37.0,-123.0,0.5910625,14.176218697332573,153.4667363287845,0.92299057945317,0.3755544770148493,140.9698356874287,0,0
2019,1,37.0,-122.0,0.5794343750000001,14.474003689776207,144.9875964059769,1.0692767763731084,0.36876116271087345,112.48171341139823,0,0
2019,1,37.0,-121.0,0.51785,15.305258907810359,106.78048817347374,1.3768672000653563,0.35515181511961,72.85274914465845,0,0
2019,1,37.0,-120.0,0.424821875,10.214104586262888,203.3283346230128,1.237014482018944,0.39168344518189785,141.61810069344938,0,0
2019,1,37.0,-119.0,0.1128125,1.4989176750183368,145.69539240467932,1.3693534341149955,0.30243922337408985,40.40083533618599,0,0
2019,1,37.0,-118.0,0.1091953125,7.585166888083201,39.31313346977916,0.6850328940984489,0.19644433932919655,32.007144996896386,0,0
2019,1,37.0,-117.0,0.1285109375,7.95279833116841,29.789399485100176,1.413433755844218,0.16088507636900867,45.130415237508714,0,0
2019,1,37.0,-116.0,0.1307234375,7.754448416925264,32.63372428621736,1.458180647483276,0.2156269752210186,39.183739107102156,0,0
2019,1,37.0,-115.0,0.187109375,7.969792630595567,53.97306907828536,2.0541935513526304,0.27895854493623135,40.59109021909535,0,0
2019,1,38.0,-124.0,0.671815,13.195583655244594,239.45303961851582,1.1787275859626112,0.3834337654934134,286.29746635754907,0,0
2019,1,38.0,-123.0,0.613790625,14.075369453430199,213.92290539946046,0.9911762325834276,0.380871251385699,136.5185083122924,0,0
2019,1,38.0,-122.0,0.488809375,14.660702585404941,176.2645944384822,1.3240277099313675,0.3810522315963622,74.84730856958777,0,0
2019,1,38.0,-121.0,0.5116265625,12.127927021826487,249.676969497461,1.4133792131263776,0.4187151930665457,215.05763451568782,0,0
2019,1,38.0,-120.0,0.175075,2.4009707235521063,188.3856231709906,1.4595439317017584,0.36961525229997527,76.27280056476593,0,0
2019,1,38.0,-119.0,0.0929328125,4.645638845812915,42.19725740979996,1.6823526891657528,0.3051279969112847,19.728275132365525,0,0
2019,1,38.0,-118.0,0.0868953125,4.843209831176292,27.898072860200074,1.6198745960999752,0.22734813215912025,29.853411484509706,0,0
2019,1,38.0,-117.0,0.1314015625,2.6331233624489307,34.32722123246279,1.054975687354237,0.2661957038987067,20.60517796780914,0,0
2019,1,38.0,-116.0,0.1114265625,3.860961847920592,30.453415484164026,1.1050912144297584,0.32915902778666506,26.409978163428605,0,0
2019,1,38.0,-115.0,0.139703125,1.3926115297502264,46.168311395678785,0.914986575284958,0.38541409341237876,14.816870330832899,0,0
2019,1,39.0,-124.0,0.6542,12.597459396239273,240.50045375618723,0.9876336310051066,0.3864639529617883,214.8551931604743,0,0
2019,1,39.0,-123.0,0.4745875,12.399539604494667,217.2515435507485,0.6119642383629611,0.39313654008732046,143.4930112445727,0,0
2019,1,39.0,-122.0,0.41921093750000005,14.314149382806619,223.3885129811206,1.1665708381909177,0.3873610227338729,111.65863566566259,0,0
2019,1,39.0,-121.0,0.410915625,7.404355828992802,324.7158007128128,1.1381636057439344,0.46668973372828576,205.2657256135717,0,0
2019,1,39.0,-120.0,0.157490625,4.586156802023634,112.25139479059365,1.0160923925070613,0.40482176696100536,36.004696041345596,0,0
2019,1,39.0,-119.0,0.1036546875,8.057866960956225,33.19214483629551,1.556431548956136,0.24711509513598612,33.494179137051105,0,0
2019,1,39.0,-118.0,0.0974296875,1.8214952053562499,41.27182335499313,1.7812366192891476,0.30020817825871127,12.272972147911787,0,0
2019,1,39.0,-117.0,0.0643921875,-0.5504568130739038,32.57581301871326,1.4026310781022655,0.30343911949024405,7.904617232270539,0,0
2019,1,39.0,-116.0,0.0713046875,-0.19262647321144757,34.89651194680121,1.182663164528164,0.3778920385145371,10.959915583953261,0,0
2019,1,39.0,-115.0,0.0966328125,-0.43029205722191577,38.42034879047063,1.3903071194044505,0.35320400166255167,13.66492360830307,0,0
2019,1,40.0,-125.0,0.723525,12.954075414732833,258.7318213967984,2.0333068229180267,0.38031482240774866,253.79103008243771,0,0
2019,1,40.0,-124.0,0.66958125,10.970081378567627,241.5068115936556,1.8344748421410968,0.42741154598933395,196.10922201536596,0,0
2019,1,40.0,-123.0,0.5382578125,11.5214962144052,241.69019692483928,0.7096349889573288,0.44433503766213694,137.29115366004407,0,0
2019,1,40.0,-122.0,0.450346875,8.048004238067154,244.19414218421662,1.556028820971849,0.43425408165941953,150.43255558703095,0,0
2019,1,40.0,-121.0,0.200159375,2.9078759408766466,141.19136183429148,1.557250499766156,0.4287470604783745,62.55924096331,0,0
2019,1,40.0,-120.0,0.0882546875,4.734530352007976,69.02732550073054,0.6663094732833994,0.33489724545068633,13.862555380910635,0,0
2019,1,40.0,-119.0,0.10992656249999999,5.037227218381844,43.883084448982146,0.9884624472258364,0.31597404646617105,20.404691924341023,0,0
2019,1,40.0,-118.0,0.0804640625,1.0560380366540976,48.279729335565236,1.1116735485355738,0.3381755281520146,8.992362767457962,0,0
2019,1,40.0,-117.0,0.0610078125,-1.0708044159796763,39.16067573148396,1.5690290196283188,0.32258338569312967,3.2333891140297055,0,0
2019,1,40.0,-116.0,0.02239375,-2.3130364541084347,44.001245302144554,1.756143470861386,0.38301349006673335,5.677057662978768,0,0
2019,1,40.0,-115.0,0.060409375,-0.36113989430087307,27.10822353977349,1.7514076308406927,0.31282081559140196,10.960958781652153,0,0
2019,1,41.0,-124.0,0.6279916666666667,9.932525240990454,269.6291828839486,2.543963818955892,0.43322764570995037,205.96346702012752,0,0
2019,1,41.0,-123.0,0.4459296875,6.47808810510945,250.10632433835053,0.880832672444401,0.4663677436690177,118.43394581228495,0,0
2019,1,41.0,-122.0,0.3707578125,6.4545217360219915,185.1905364440718,1.957497627797324,0.45881168303951136,105.75717862229794,0,0
2019,1,41.0,-121.0,0.1475796875,3.1372494882153177,91.72674560825911,2.29149306682226,0.3746632465752222,40.630937088280916,0,0
2019,1,41.0,-120.0,0.0400625,-0.04610698146202453,61.29164378065255,2.1485362869120608,0.3010871875029738,2.056350582279265,0,0
2019,1,41.0,-119.0,0.05033125,2.6580126162498487,41.860879295501974,1.0955677357935203,0.32186997577708254,9.894380462355912,0,0
2019,1,41.0,-118.0,0.0631828125,0.10981493150037025,43.6283772708812,1.2670239919592068,0.3146225761982702,5.5359575198963284,0,0
2019,1,41.0,-117.0,0.0011718750000000006,-1.851215982437111,40.22094038221624,2.9581582933841384,0.26778471213515087,3.9750552969053388,0,0
2019,1,41.0,-116.0,-0.0150171875,-2.8931480653824124,39.44455705489602,1.4899496309460272,0.30156266080435884,9.321317076683044,0,0
2019,1,41.0,-115.0,0.00990625,-3.3603671258495424,31.962025574404862,1.2897640495742608,0.29007158933147303,5.852801026776433,0,0
2019,2,32.0,-117.0,0.419675,12.664306735992454,134.43588423816522,2.7339075667237704,0.33258885287103196,127.50620022416115,0,0
2019,2,32.0,-116.0,0.257915625,18.579693940707635,27.69066165475209,2.39158221141414,0.14952424381460458,146.1207289248705,0,0
2019,2,32.0,-115.0,0.240615625,19.482184352193585,14.184434947502211,1.674656610891356,0.08674513300259902,152.2036532405764,0,0
2019,2,33.0,-119.0,0.42003750000000006,14.17054138183596,113.63096772966942,3.535945735534586,0.3482183672132947,97.00103104114532,0,0
2019,2,33.0,-118.0,0.448105,13.764281213851223,176.75183094380458,1.3769721255315055,0.3731383064436534,111.35447143266597,0,0
2019,2,33.0,-117.0,0.34424375,12.561814573832937,142.4507869434919,2.1462898013535123,0.31771321949504666,114.38474559690803,0,0
2019,2,33.0,-116.0,0.211321875,16.420655235222434,32.45606324909289,1.991648956556321,0.11161610732475911,101.52155312243849,0,0
2019,2,33.0,-115.0,0.1956953125,17.873562678269003,24.10863368114491,1.8417394738932789,0.07388965750024429,125.2578953281045,0,0
2019,2,34.0,-121.0,0.6449625000000001,12.534631188710563,145.3809572566366,2.0485674957188214,0.38422912690374583,257.37130657459295,0,0
2019,2,34.0,-120.0,0.542384090909091,10.569394564112569,161.22364817940806,3.883942485904025,0.3809333121105706,206.3795496907198,0,0
2019,2,34.0,-119.0,0.42146730769230767,11.0629397479606,137.85320624433731,2.329115686227135,0.36768856691935703,128.4940769083989,0,0
2019,2,34.0,-118.0,0.3464890625,11.617074014459355,154.77402885718305,2.857356449443881,0.35342216456220266,92.6740983268246,0,0
2019,2,34.0,-117.0,0.2247296875,10.588746949604598,88.13303876942058,2.3694396673750355,0.23819577942291892,95.48746014479548,0,0
2019,2,34.0,-116.0,0.1506734375,14.400904171807447,35.505731173735455,1.2873224762545163,0.12021419334979282,76.31131156813353,0,0
2019,2,34.0,-115.0,0.1802328125,16.10329652854376,39.470867070313886,1.178875224641854,0.12859777999775748,105.25281995069236,0,0
2019,2,35.0,-122.0,0.651875,11.644176646641341,204.04869928298552,1.4940496993239427,0.39297277586800716,235.3810053318739,0,0
2019,2,35.0,-121.0,0.5966288461538461,12.022311587211439,155.3835361518891,1.4785648849279007,0.40257209663134935,132.4682442041544,0,0
2019,2,35.0,-120.0,0.50378125,12.276157287188962,100.22769337793846,1.6201526609113854,0.4126988908364659,90.10843141004443,0,0
2019,2,35.0,-119.0,0.37685,8.844248798915338,124.13898092037101,2.3164650544957617,0.3876259614314352,74.83592093922198,0,0
2019,2,35.0,-118.0,0.1763125,10.603052285739373,50.98535637645085,2.71301260959603,0.2542207368782588,61.05197954457253,0,0
2019,2,35.0,-117.0,0.111690625,12.838167984145052,38.322459955644206,2.5879027352140977,0.1621742081784066,70.12852327898145,0,0
2019,2,35.0,-116.0,0.13725625,10.562667252336247,52.347804701831535,1.6474434640242657,0.20652914402030761,63.44081647694111,0,0
2019,2,35.0,-115.0,0.1815453125,11.64512083530428,62.73768428055604,1.7495255523003896,0.24704101894583014,69.82058845460415,0,0
2019,2,36.0,-122.0,0.5840886363636364,10.819701754582411,213.36356923681294,1.3969171137109595,0.39497149885130817,148.55667700370154,0,0
2019,2,36.0,-121.0,0.52575,11.46751498494831,122.18738165957888,1.4629270101143383,0.4178689711150669,109.20248122420162,0,0
2019,2,36.0,-120.0,0.492453125,13.188933587074299,159.74480035057326,1.1307615148098815,0.38521131092593786,103.03147789090872,0,0
2019,2,36.0,-119.0,0.260446875,1.8284039599555157,293.99983706226607,1.3455997553618304,0.39303843677043915,65.6380271539092,0,0
2019,2,36.0,-118.0,0.110403125,6.980241206714098,83.40769987827201,1.3104359428455852,0.30459527600379216,38.19477744400501,0,0
2019,2,36.0,-117.0,0.1064265625,11.442927830559881,45.06005351705511,1.7892579933726651,0.1952379839051337,61.08077161479741,0,0
2019,2,36.0,-116.0,0.1322484375,7.256473653657125,68.08970966650207,1.5939970877927951,0.2686972124945549,49.87744311802089,0,0
2019,2,36.0,-115.0,0.1516453125,10.415570703574609,77.35751970013638,1.486328955763972,0.27704440660419916,57.86386027466506,0,0
2019,2,37.0,-123.0,0.604375,11.670199864251288,242.1479882234152,2.160716364569069,0.39298522614297404,197.37604167312384,0,0
2019,2,37.0,-122.0,0.6184921875,11.467468811216829,212.7335924216922,2.2272389638346155,0.39869454976112123,155.9728515955309,0,0
2019,2,37.0,-121.0,0.5680984375,12.886275778497989,168.0788621799465,1.6113732333878312,0.3893548867532185,97.67811780329794,0,0
2019,2,37.0,-120.0,0.40861250000000005,5.45767840487618,406.5227159792002,1.886033008537543,0.4047074672721681,112.27564502041787,0,0
2019,2,37.0,-119.0,0.0771671875,-3.678348905699572,296.60627157701214,2.051526055147057,0.31394504400945844,26.31806372664869,0,0
2019,2,37.0,-118.0,0.0937359375,2.9364876338413985,78.78576480126043,1.2722109312029912,0.30260569070066723,25.83024010527879,0,0
2019,2,37.0,-117.0,0.1236546875,4.343715252195111,52.611303332206205,1.7895740354356349,0.26077032195670263,50.129701383411884,0,0
2019,2,37.0,-116.0,0.1208046875,4.948540825503237,57.736553766709164,1.152705402154802,0.3157864209441911,45.10119021870196,0,0
2019,2,37.0,-115.0,0.1911125,5.364251777103991,91.03479474125464,1.5753744986609977,0.3842095395638829,37.41512622218579,0,0
2019,2,38.0,-124.0,0.6619316666666667,10.058866282871827,484.0539432002918,1.152343633315152,0.3953760737464541,358.6192512263854,0,0
2019,2,38.0,-123.0,0.6348265625,10.93979519775938,386.8420969722237,1.550176617400786,0.39408344562564573,168.3850537519902,0,0
2019,2,38.0,-122.0,0.5272703125,12.211727850777784,261.03510991944034,2.077575093776796,0.4007195908398855,105.85160821210593,0,0
2019,2,38.0,-121.0,0.47521562500000003,7.206136194297265,423.48631359910627,2.0238512945468563,0.43179492439542494,157.10514958482236,0,0
2019,2,38.0,-120.0,0.117678125,-2.650069890703456,364.2948030521538,1.959835278530496,0.3833843022584915,62.99199175555259,0,0
2019,2,38.0,-119.0,0.08118125,-0.43641022103171784,97.01877092285116,2.0807590681997565,0.34815764249790276,9.048242354765534,0,0
2019,2,38.0,-118.0,0.080140625,0.4427409529686166,59.97404833598097,1.7607266217379072,0.28327925716127667,20.942232804372907,0,0
2019,2,38.0,-117.0,0.1062546875,-1.6260542767388237,63.15859458683093,1.4194850035629425,0.322770085363161,11.080130469053984,0,0
2019,2,38.0,-116.0,0.0960296875,0.4076970577240218,51.76574089838226,1.1992046536251453,0.4232725096600396,22.77788193896413,0,0
2019,2,38.0,-115.0,0.111359375,-1.3704029049191853,73.3660485622849,2.293170902652265,0.44266620846021737,6.909182411618531,0,0
2019,2,39.0,-124.0,0.662715625,7.951345828601312,436.0551690244492,0.3584706524388726,0.40614608852636247,192.03350343741477,0,0
2019,2,39.0,-123.0,0.4837,7.989451759202161,371.4904531863894,0.8698313449617793,0.4097635213817869,138.66724236868322,0,0
2019,2,39.0,-122.0,0.437825,10.802264572892895,362.38599666668136,1.9034840068193468,0.4035420591632525,113.75295394100249,0,0
2019,2,39.0,-121.0,0.3136,1.8262368798256148,561.2168293939349,1.8448967107813068,0.46325452377398807,135.5007808888331,0,0
2019,2,39.0,-120.0,0.116590625,0.9955409952572651,211.99027174426277,1.5756211657998964,0.4285823071286792,33.16527185961604,0,0
2019,2,39.0,-119.0,0.1012125,5.137026771477313,70.56285306153853,1.6663395070310132,0.32042616534800755,35.20290437154472,0,0
2019,2,39.0,-118.0,0.0943234375,-2.037942084244296,81.88662426820059,2.031680219676093,0.32368042994113194,5.477324244566262,0,0
2019,2,39.0,-117.0,0.06783125,-3.6088655488831414,61.53759132413228,2.127902600844201,0.3340474501961753,3.965955344028771,0,0
2019,2,39.0,-116.0,0.0704,-3.04159084217887,55.91670288978179,2.6301820807954,0.4272600969388371,5.352345644496381,0,0
2019,2,39.0,-115.0,0.082625,-3.0405821016856436,58.32539387321134,2.398320043494869,0.3852768962581952,9.559634025208652,0,0
2019,2,40.0,-125.0,0.726,9.212243864271423,371.5148045553581,0.2415433528419428,0.4072579277886284,247.29579562942186,0,0
2019,2,40.0,-124.0,0.59389375,5.745545780658748,398.7368597210761,0.4469334962735991,0.43975402485756643,159.07949744723737,0,0
2019,2,40.0,-123.0,0.50361875,6.634038628850689,367.0983966933008,1.1919882640369956,0.45408685860179715,124.3843890260905,0,0
2019,2,40.0,-122.0,0.3856671875,3.0351782032421823,404.63181054493447,1.825885549689388,0.43308278031292413,113.25509683229029,0,0
2019,2,40.0,-121.0,0.1313515625,-0.3147702114922417,273.3741759349968,1.6846850495435786,0.43285546026059557,71.45965960808098,0,0
2019,2,40.0,-120.0,0.0757390625,1.8475006154605502,119.01267483172973,1.6100370058681417,0.37399054673456006,9.822814259678125,0,0
2019,2,40.0,-119.0,0.11125312500000001,2.6220977663994027,81.90591079456766,1.9784145479438844,0.35957901357185273,17.32445158995688,0,0
2019,2,40.0,-118.0,0.1009734375,-0.07255651099339386,81.254225972053,1.3890674872083864,0.36700829792590367,4.39976982306689,0,0
2019,2,40.0,-117.0,0.073559375,-1.8857472521917984,66.67389935156365,2.057167048473881,0.3689855315855571,2.8072736458852887,0,0
2019,2,40.0,-116.0,0.020815625,-3.652479195594779,67.6339131807353,2.334160459373282,0.3962003890247572,7.573038223199546,0,0
2019,2,40.0,-115.0,0.0660828125,-0.9863175732748672,40.8917079241391,2.728581895424675,0.36289969583352405,15.914346557110548,0,0
2019,2,41.0,-124.0,0.548625,4.612269680083761,397.74362426007616,1.0427090710331255,0.44337933959153586,169.73461628788044,0,0
2019,2,41.0,-123.0,0.33873593750000003,1.6245633551052876,349.781370771062,0.973608661736755,0.4569969106288183,107.79598099179566,0,0
2019,2,41.0,-122.0,0.2634328125,1.5581145984786104,291.5085750193711,2.365010940180927,0.45077559600273764,84.8429164616391,0,0
2019,2,41.0,-121.0,0.0990609375,-0.7042489715984708,161.77929663373192,2.595586887603386,0.3827460876532963,36.484147887676954,0,0
2019,2,41.0,-120.0,0.0376875,-2.252072051593224,104.20853300293942,3.146951837092445,0.33465829243262607,2.6509680319577456,0,0
2019,2,41.0,-119.0,0.0814796875,1.4091513940266402,81.92554284160991,1.8407744000330992,0.36123761712085634,13.227743562310934,0,0
2019,2,41.0,-118.0,0.09667656250000001,-0.37316489900859295,82.8897399389561,2.3661439294537976,0.34912238341002233,6.557557266205549,0,0
2019,2,41.0,-117.0,0.0211078125,-2.705755410875568,75.7045911652412,4.161837757149913,0.3066740866218294,5.763101624324918,0,0
2019,2,41.0,-116.0,-0.0234078125,-3.8855984449386334,71.75189098617096,1.970556088162516,0.31275618253719234,11.70886866748333,0,0
2019,2,41.0,-115.0,0.0061484375,-2.6209333181381,45.3304469612803,1.806485744285312,0.31989558289448417,10.069897049106658,0,0
2019,3,32.0,-117.0,0.433721875,17.390185466889427,40.20162838420305,2.1733464562737845,0.24499004438359245,221.88675543293357,0,0
2019,3,32.0,-116.0,0.263109375,25.443485847596236,6.564380404562087,2.2326684858163275,0.071994952617153,249.13111818023026,0,0
2019,3,32.0,-115.0,0.235140625,26.467769533588054,4.980508041590781,2.535641050281516,0.06777861041407428,251.48848863318563,0,0
2019,3,33.0,-119.0,0.43560000000000004,16.86820127425659,49.000391074478955,3.6557630806747263,0.2804068339768276,122.38115258514881,0,0
2019,3,33.0,-118.0,0.4474525,17.45812788932556,72.32305353726977,1.4663870990918833,0.32391165200100147,165.23261095086733,0,0
2019,3,33.0,-117.0,0.35295624999999997,18.711237764358543,39.48104734441671,1.8767156539225776,0.21941920153556327,218.5705783776939,0,0
2019,3,33.0,-116.0,0.2037796875,23.585469679678663,10.551452440232367,2.111775580714883,0.050232511374258174,186.63312774151564,0,0
2019,3,33.0,-115.0,0.183309375,25.046768599171816,6.91438074132833,2.359184631565848,0.03701691345501967,220.00818978995085,0,0
2019,3,34.0,-121.0,0.6618250000000001,15.432374552244823,83.58672722772789,2.8986562298166785,0.34023928129544817,261.9915343821049,0,0
2019,3,34.0,-120.0,0.5550659090909091,14.86041376182879,85.00810968090762,4.935118343683476,0.32931264179387587,352.3861552503976,0,0
2019,3,34.0,-119.0,0.4340153846153846,16.500883844216293,70.52461560032187,1.6505788975876077,0.29906985054405255,247.6684511758578,0,0
2019,3,34.0,-118.0,0.37051093749999997,17.50998655749908,66.151886749104,2.366969320816987,0.26632190519763577,179.48003625497222,0,0
2019,3,34.0,-117.0,0.2446609375,17.7102142103257,27.959693958074183,2.124158119093972,0.1432940501679656,202.69259554333985,0,0
2019,3,34.0,-116.0,0.1482921875,22.097122426186868,16.440232320711345,1.2691059518743093,0.04750851726019249,150.60900151729584,0,0
2019,3,34.0,-115.0,0.1913265625,23.784989952272007,13.2285468643758,1.0590597097879788,0.053147905936805094,201.37151749804616,0,0
2019,3,35.0,-122.0,0.6713375,15.44892980514038,102.08568097001347,0.9906706834959692,0.3685294274360903,282.32856653630733,0,0
2019,3,35.0,-121.0,0.6127923076923077,16.44224174632035,72.50681496277714,1.4154753981976922,0.3576365795088169,181.4883240044881,0,0
2019,3,35.0,-120.0,0.5083125000000001,17.671095551213938,57.274718106747,1.07022575232859,0.3276716025285823,171.38365050777793,0,0
2019,3,35.0,-119.0,0.4180625,15.117173221034417,70.05131923502717,2.0558713413987704,0.3179191972619744,176.43202969338745,0,0
2019,3,35.0,-118.0,0.21718125,17.953285074234035,30.8187827831361,2.687064656821853,0.13337298843168438,134.4327658880502,0,0
2019,3,35.0,-117.0,0.1339578125,20.534955643069377,23.885804497659535,2.612854907375506,0.06846356167588177,146.37442387174815,0,0
2019,3,35.0,-116.0,0.1517203125,18.30876496068895,23.192551721841426,1.031201750932248,0.08498504149016509,139.53587459400296,0,0
2019,3,35.0,-115.0,0.2136390625,19.678490180353986,20.35427586084637,1.1552851629445513,0.10662996608723871,155.1267229951918,0,0
2019,3,36.0,-122.0,0.6115113636363637,14.868378625983501,109.19151428459844,0.8773820751144191,0.371648027283938,190.7040573317896,0,0
2019,3,36.0,-121.0,0.5417078125,16.719018931542696,60.26216343885693,0.9654898921557368,0.36894789081747814,190.12022041715682,0,0
2019,3,36.0,-120.0,0.48115,18.685087299346947,104.29890038354728,0.8406984433335676,0.34286939360762153,188.8030053814873,0,0
2019,3,36.0,-119.0,0.2858890625,7.387194721160416,167.1781973345432,0.993976272269515,0.3995449610294834,147.11801789235324,0,0
2019,3,36.0,-118.0,0.128965625,14.364607837123273,57.972834947541685,0.7182805754554704,0.23554992771917768,97.36535605043173,0,0
2019,3,36.0,-117.0,0.1223796875,19.191270823632543,30.92194096094403,1.0153268856603817,0.09923240318093246,126.82545743882656,0,0
2019,3,36.0,-116.0,0.1432609375,15.020286609280511,41.13743550984594,0.9471352273959838,0.1971853144707218,119.4564433535561,0,0
2019,3,36.0,-115.0,0.17209375,18.062653521568567,31.792896603256793,0.838635056458328,0.17162480149217826,124.7993209399283,0,0
2019,3,37.0,-123.0,0.6313125,14.536564076331388,119.91124627089533,1.578173630593963,0.3802404172958866,215.90017341077328,0,0
2019,3,37.0,-122.0,0.6571453125,15.385326191174109,112.22375226737095,1.4655370990272658,0.38328210619615394,184.3918174272403,0,0
2019,3,37.0,-121.0,0.6077078125,17.609525545181786,105.97691269500586,1.063927711661027,0.3643907814897517,145.43144800700247,0,0
2019,3,37.0,-120.0,0.451475,10.72642325893527,210.1991847520921,1.159638608431743,0.398101338776209,224.81574688572437,0,0
2019,3,37.0,-119.0,0.0880515625,1.7588510082614235,126.48747259660098,1.326916751591151,0.3291474773037818,63.32776346243919,0,0
2019,3,37.0,-118.0,0.1094171875,10.910320292749738,54.6851780163351,0.8194056210589987,0.27866748391941026,80.10356477461755,0,0
2019,3,37.0,-117.0,0.1481515625,11.751328509853753,57.091210772306056,0.8034946860439546,0.2257715607843091,110.71626492775977,0,0
2019,3,37.0,-116.0,0.1343765625,12.492304043616041,54.216102034807534,0.2966749607614088,0.2770131249581614,102.61399310547858,0,0
2019,3,37.0,-115.0,0.22559375,13.229643970920218,61.23486583961579,0.8531726228207508,0.33905904075150844,102.18411148525774,0,0
2019,3,38.0,-124.0,0.66593,13.506913338938102,170.267748543084,0.877584002089342,0.3853697110247868,420.13661712408066,0,0
2019,3,38.0,-123.0,0.6572125000000001,15.260382447704213,150.69859222418103,1.1926769934031,0.38473979279559145,258.58358887489885,0,0
2019,3,38.0,-122.0,0.5670875,16.577225672814176,137.1238828068826,0.9839360591083554,0.38994309754781825,139.2246396280825,0,0
2019,3,38.0,-121.0,0.5246921875,12.50838066993223,259.99378253614935,0.908091279479772,0.4256916574893459,281.78431594278663,0,0
2019,3,38.0,-120.0,0.14526875,2.420896917773856,142.99543880766663,1.245204427267643,0.38878624029056996,134.13166615646333,0,0
